head,relation,tail
补偿,co_occurs_with,此时飞机
补偿,co_occurs_with,活动机翼
补偿,co_occurs_with,稳定
补偿,co_occurs_with,近似
补偿,co_occurs_with,重力
补偿,co_occurs_with,飞行
表达式,co_occurs_with,全球鹰
表达式,co_occurs_with,原准机
表达式,co_occurs_with,变体
表达式,co_occurs_with,同时
表达式,co_occurs_with,摩擦阻力
表达式,co_occurs_with,组成部分
表达式,co_occurs_with,诱导阻力系数
表达式,co_occurs_with,零升阻力
表达式,co_occurs_with,零升阻力系数
表达式,co_occurs_with,飞机
表达式,co_occurs_with,驱动
襟副翼,co_occurs_with,作用
襟副翼,co_occurs_with,小幅
襟副翼,co_occurs_with,控制
襟副翼,co_occurs_with,飞机
西风,co_occurs_with,太阳能无人机
要求,co_occurs_with,10-12m/s
要求,co_occurs_with,15-20kg
要求,co_occurs_with,15m/s
要求,co_occurs_with,两侧
要求,co_occurs_with,传递
要求,co_occurs_with,低空低速飞行性能
要求,co_occurs_with,低速性能
要求,co_occurs_with,使用需求
要求,co_occurs_with,侵占
要求,co_occurs_with,几何外形设计方法
要求,co_occurs_with,单-双折叠翼变体飞行器
要求,co_occurs_with,单翼状态
要求,co_occurs_with,参数
要求,co_occurs_with,发展
要求,co_occurs_with,变体
要求,co_occurs_with,变体包线
要求,co_occurs_with,变体过程
要求,co_occurs_with,同时
要求,co_occurs_with,增强
要求,co_occurs_with,大展弦
要求,co_occurs_with,尺寸
要求,co_occurs_with,巡航速度
要求,co_occurs_with,应用场景
要求,co_occurs_with,总体参数拟定
要求,co_occurs_with,扰动力
要求,co_occurs_with,扰动力矩
要求,co_occurs_with,抗风性能
要求,co_occurs_with,抗风能力
要求,co_occurs_with,折叠翼
要求,co_occurs_with,操稳特性
要求,co_occurs_with,操纵性能
要求,co_occurs_with,无人机
要求,co_occurs_with,机翼
要求,co_occurs_with,机翼容积
要求,co_occurs_with,机翼结构
要求,co_occurs_with,气动力驱动
要求,co_occurs_with,约束
要求,co_occurs_with,结构重量
要求,co_occurs_with,舵面
要求,co_occurs_with,设计准则
要求,co_occurs_with,起降
要求,co_occurs_with,起降过载
要求,co_occurs_with,起飞
要求,co_occurs_with,起飞速度
要求,co_occurs_with,过载
要求,co_occurs_with,连杆
要求,co_occurs_with,重量
要求,co_occurs_with,限制
要求,co_occurs_with,需求
要求,co_occurs_with,飞机
要求,co_occurs_with,飞行速度
要求,co_occurs_with,验证机
规律,co_occurs_with,全球鹰
规律,co_occurs_with,动力学
规律,co_occurs_with,升阻
规律,co_occurs_with,单-双折叠翼变体飞机
规律,co_occurs_with,参数
规律,co_occurs_with,变体过程
规律,co_occurs_with,变展长变体技术
规律,co_occurs_with,增强
规律,co_occurs_with,应用
规律,co_occurs_with,总体方案设计
规律,co_occurs_with,控制
规律,co_occurs_with,控制特性
规律,co_occurs_with,收益代价
规律,co_occurs_with,气动
规律,co_occurs_with,研究内容
规律,co_occurs_with,结构设计
规律,co_occurs_with,结构设计研究
规律,co_occurs_with,考虑
规律,co_occurs_with,设计
规律,co_occurs_with,设计准则
规律,co_occurs_with,问题之一
规律,co_occurs_with,阻力特性
规律,co_occurs_with,飞行控制算法
规律,co_occurs_with,飞行控制系统
角度,co_occurs_with,15度
角度,co_occurs_with,5度
角度,co_occurs_with,位置
角度,co_occurs_with,副翼
角度,co_occurs_with,升力系数
角度,co_occurs_with,升力线斜率
角度,co_occurs_with,卸载
角度,co_occurs_with,双翼
角度,co_occurs_with,变体
角度,co_occurs_with,同步失速
角度,co_occurs_with,失速
角度,co_occurs_with,展向
角度,co_occurs_with,控制
角度,co_occurs_with,机翼
角度,co_occurs_with,翼尖
角度,co_occurs_with,考虑
角度,co_occurs_with,舵机
角度,co_occurs_with,间断位置
角度,co_occurs_with,限制
角度,co_occurs_with,飞机
角度传感器,co_occurs_with,公转角度
角度传感器,co_occurs_with,单翼模式
角度传感器,co_occurs_with,自转
角度传感器,co_occurs_with,连杆
解耦,co_occurs_with,控制
解耦,co_occurs_with,控制方案
解耦,co_occurs_with,控制策略
解耦控制,co_occurs_with,控制方式
解耦控制方案,co_occurs_with,两侧
解耦控制方案,co_occurs_with,变体
解耦控制方案,co_occurs_with,控制
解耦控制方案,co_occurs_with,控制方案
计算,co_occurs_with,0度
计算,co_occurs_with,1倍
计算,co_occurs_with,2度
计算,co_occurs_with,4度
计算,co_occurs_with,50%起降翼展
计算,co_occurs_with,7000N·m
计算,co_occurs_with,ACADO
计算,co_occurs_with,CFD计算
计算,co_occurs_with,RANS方法
计算,co_occurs_with,SST湍流模型
计算,co_occurs_with,URANS方法
计算,co_occurs_with,U型槽
计算,co_occurs_with,上下机翼
计算,co_occurs_with,上下翼间距
计算,co_occurs_with,下机翼
计算,co_occurs_with,二维
计算,co_occurs_with,二维双翼
计算,co_occurs_with,二者
计算,co_occurs_with,优化
计算,co_occurs_with,位置关系
计算,co_occurs_with,作用
计算,co_occurs_with,使用
计算,co_occurs_with,修正
计算,co_occurs_with,俯仰力矩系数
计算,co_occurs_with,偏转
计算,co_occurs_with,偏转角度
计算,co_occurs_with,公式
计算,co_occurs_with,几何模型
计算,co_occurs_with,刚度
计算,co_occurs_with,副翼
计算,co_occurs_with,副翼面积
计算,co_occurs_with,力和力矩
计算,co_occurs_with,升力
计算,co_occurs_with,升力中心
计算,co_occurs_with,升力曲线
计算,co_occurs_with,升力系数
计算,co_occurs_with,升力线斜率
计算,co_occurs_with,升阻
计算,co_occurs_with,单-双折叠翼变体飞行器
计算,co_occurs_with,单翼状态
计算,co_occurs_with,压力分布
计算,co_occurs_with,参数
计算,co_occurs_with,参考面积
计算,co_occurs_with,双翼
计算,co_occurs_with,双翼布局
计算,co_occurs_with,双翼状态
计算,co_occurs_with,变体
计算,co_occurs_with,变体技术
计算,co_occurs_with,变体过程
计算,co_occurs_with,变化情况
计算,co_occurs_with,困难
计算,co_occurs_with,固定
计算,co_occurs_with,固定机翼
计算,co_occurs_with,基础
计算,co_occurs_with,增重
计算,co_occurs_with,大展弦
计算,co_occurs_with,定常计算
计算,co_occurs_with,对比
计算,co_occurs_with,尺寸
计算,co_occurs_with,展向流动
计算,co_occurs_with,展弦比
计算,co_occurs_with,应力
计算,co_occurs_with,应用
计算,co_occurs_with,开口
计算,co_occurs_with,弦长
计算,co_occurs_with,弯矩
计算,co_occurs_with,当上
计算,co_occurs_with,总网格量
计算,co_occurs_with,摩擦阻力
计算,co_occurs_with,收益代价
计算,co_occurs_with,攻角
计算,co_occurs_with,时间
计算,co_occurs_with,曲线
计算,co_occurs_with,机构
计算,co_occurs_with,机翼
计算,co_occurs_with,机身
计算,co_occurs_with,来流攻角
计算,co_occurs_with,构型
计算,co_occurs_with,梁模型
计算,co_occurs_with,梢根比
计算,co_occurs_with,气动中心
计算,co_occurs_with,气动力驱动
计算,co_occurs_with,气动性能
计算,co_occurs_with,气动特性
计算,co_occurs_with,气动设计
计算,co_occurs_with,活动机翼
计算,co_occurs_with,流场结构
计算,co_occurs_with,流马赫数
计算,co_occurs_with,理论
计算,co_occurs_with,稳定性
计算,co_occurs_with,简化
计算,co_occurs_with,结构受力
计算,co_occurs_with,结构重量
计算,co_occurs_with,网格
计算,co_occurs_with,翼型
计算,co_occurs_with,考量
计算,co_occurs_with,节中
计算,co_occurs_with,范围
计算,co_occurs_with,蒙皮
计算,co_occurs_with,计算结果
计算,co_occurs_with,设计
计算,co_occurs_with,设计方案
计算,co_occurs_with,设计规律
计算,co_occurs_with,诱导阻力
计算,co_occurs_with,起降
计算,co_occurs_with,载荷分布
计算,co_occurs_with,近似
计算,co_occurs_with,连杆
计算,co_occurs_with,连杆长度
计算,co_occurs_with,部件级
计算,co_occurs_with,重叠网格
计算,co_occurs_with,重量
计算,co_occurs_with,重量代价
计算,co_occurs_with,重量惩罚
计算,co_occurs_with,阶段
计算,co_occurs_with,阻力
计算,co_occurs_with,阻力特性
计算,co_occurs_with,阻力系数
计算,co_occurs_with,阻力系数曲线
计算,co_occurs_with,零升阻力系数
计算,co_occurs_with,雷诺数
计算,co_occurs_with,非定
计算,co_occurs_with,面积
计算,co_occurs_with,飞机
计算,co_occurs_with,飞行性能
计算方法,co_occurs_with,ACADO
计算方法,co_occurs_with,人机为原准机
计算方法,co_occurs_with,使用
计算方法,co_occurs_with,全球鹰
计算方法,co_occurs_with,基础
计算方法,co_occurs_with,无人机
计算方法,co_occurs_with,诱导阻力
计算流体力学方法,co_occurs_with,升力曲线
计算流体力学方法,co_occurs_with,双翼
计算流体力学方法,co_occurs_with,流场结构
计算流体力学方法,co_occurs_with,计算
计算流体力学方法,co_occurs_with,阻力
计算流体动力学,co_occurs_with,升力线理论
计算流体动力学,co_occurs_with,双翼构型
计算流体动力学,co_occurs_with,双翼理论
计算结果,co_occurs_with,ACADO
计算结果,co_occurs_with,RQ-4A
计算结果,co_occurs_with,上下机翼弯度
计算结果,co_occurs_with,上方
计算结果,co_occurs_with,上机翼
计算结果,co_occurs_with,下机翼
计算结果,co_occurs_with,二维双翼
计算结果,co_occurs_with,二者
计算结果,co_occurs_with,修正
计算结果,co_occurs_with,偏转
计算结果,co_occurs_with,公式
计算结果,co_occurs_with,公转角度
计算结果,co_occurs_with,前后
计算结果,co_occurs_with,副翼
计算结果,co_occurs_with,升力
计算结果,co_occurs_with,升力变化
计算结果,co_occurs_with,升力线斜率
计算结果,co_occurs_with,升阻比
计算结果,co_occurs_with,单-双折叠翼变体飞行器
计算结果,co_occurs_with,单翼
计算结果,co_occurs_with,压力分布
计算结果,co_occurs_with,原准机
计算结果,co_occurs_with,双翼
计算结果,co_occurs_with,双翼构型
计算结果,co_occurs_with,双翼气动特性
计算结果,co_occurs_with,变体
计算结果,co_occurs_with,变体过程
计算结果,co_occurs_with,变体飞行器
计算结果,co_occurs_with,基础
计算结果,co_occurs_with,增大
计算结果,co_occurs_with,定常计算
计算结果,co_occurs_with,展弦比
计算结果,co_occurs_with,工况
计算结果,co_occurs_with,差值
计算结果,co_occurs_with,当上
计算结果,co_occurs_with,当上机翼
计算结果,co_occurs_with,机翼弦长
计算结果,co_occurs_with,梁模型
计算结果,co_occurs_with,梢根比
计算结果,co_occurs_with,此时飞机
计算结果,co_occurs_with,比较
计算结果,co_occurs_with,气动力变化
计算结果,co_occurs_with,活动机翼
计算结果,co_occurs_with,空气动力学特性
计算结果,co_occurs_with,结构受力
计算结果,co_occurs_with,翼展
计算结果,co_occurs_with,翼展比
计算结果,co_occurs_with,翼根处上下翼间距
计算结果,co_occurs_with,范围
计算结果,co_occurs_with,计算
计算结果,co_occurs_with,近似
计算结果,co_occurs_with,连杆
计算结果,co_occurs_with,面积
计算结果,co_occurs_with,飞机
计算结果,co_occurs_with,飞行器变体过程
设计,co_occurs_with,0.072m
设计,co_occurs_with,1%
设计,co_occurs_with,1-2度
设计,co_occurs_with,120kg
设计,co_occurs_with,6m
设计,co_occurs_with,Aquila
设计,co_occurs_with,上下机翼
设计,co_occurs_with,上下机翼间距
设计,co_occurs_with,上反角
设计,co_occurs_with,上方
设计,co_occurs_with,上机翼
设计,co_occurs_with,下机翼
设计,co_occurs_with,两侧
设计,co_occurs_with,中将
设计,co_occurs_with,二维
设计,co_occurs_with,优化
设计,co_occurs_with,作用
设计,co_occurs_with,使用
设计,co_occurs_with,侵占
设计,co_occurs_with,俯仰力矩
设计,co_occurs_with,偏转
设计,co_occurs_with,全机
设计,co_occurs_with,全球鹰
设计,co_occurs_with,准则
设计,co_occurs_with,几何外形设计方法
设计,co_occurs_with,分析结果
设计,co_occurs_with,刚度
设计,co_occurs_with,副翼
设计,co_occurs_with,副翼偏转
设计,co_occurs_with,副翼设计
设计,co_occurs_with,动力学
设计,co_occurs_with,动力学特性
设计,co_occurs_with,升力系数
设计,co_occurs_with,单-双折叠翼变体飞机
设计,co_occurs_with,单-双折叠翼变体飞行器
设计,co_occurs_with,单翼
设计,co_occurs_with,单翼构型
设计,co_occurs_with,单连杆
设计,co_occurs_with,厚度
设计,co_occurs_with,厚翼型
设计,co_occurs_with,原准机
设计,co_occurs_with,参数
设计,co_occurs_with,双翼
设计,co_occurs_with,双翼构型
设计,co_occurs_with,变体
设计,co_occurs_with,变体包线
设计,co_occurs_with,变体过程
设计,co_occurs_with,变体飞行器
设计,co_occurs_with,变展长
设计,co_occurs_with,变形
设计,co_occurs_with,同步失速
设计,co_occurs_with,后方
设计,co_occurs_with,固定
设计,co_occurs_with,固定机翼
设计,co_occurs_with,圆杆
设计,co_occurs_with,基础
设计,co_occurs_with,增大
设计,co_occurs_with,多学科总体设计方法
设计,co_occurs_with,多段
设计,co_occurs_with,太阳能无人机
设计,co_occurs_with,小于
设计,co_occurs_with,展弦比
设计,co_occurs_with,展长
设计,co_occurs_with,布局
设计,co_occurs_with,布置
设计,co_occurs_with,平行
设计,co_occurs_with,平衡
设计,co_occurs_with,平面外形设计
设计,co_occurs_with,平面形状
设计,co_occurs_with,应用
设计,co_occurs_with,弦长
设计,co_occurs_with,弯度
设计,co_occurs_with,弯矩
设计,co_occurs_with,强度
设计,co_occurs_with,形状
设计,co_occurs_with,思路
设计,co_occurs_with,性能
设计,co_occurs_with,总体参数拟定
设计,co_occurs_with,截面
设计,co_occurs_with,手段
设计,co_occurs_with,抗弯
设计,co_occurs_with,抗弯性能
设计,co_occurs_with,折叠翼
设计,co_occurs_with,指导
设计,co_occurs_with,挑战
设计,co_occurs_with,控制策略
设计,co_occurs_with,收益代价
设计,co_occurs_with,改变
设计,co_occurs_with,效果
设计,co_occurs_with,数值计算方法
设计,co_occurs_with,无量纲量
设计,co_occurs_with,最大升力系数
设计,co_occurs_with,机构
设计,co_occurs_with,机翼
设计,co_occurs_with,机翼容积
设计,co_occurs_with,机身
设计,co_occurs_with,机身根部
设计,co_occurs_with,材料
设计,co_occurs_with,构型
设计,co_occurs_with,柔性桁架
设计,co_occurs_with,概念
设计,co_occurs_with,气动
设计,co_occurs_with,气动力
设计,co_occurs_with,气动力矩
设计,co_occurs_with,气动性能
设计,co_occurs_with,气动效率
设计,co_occurs_with,气动设计
设计,co_occurs_with,气动负载
设计,co_occurs_with,活动机翼
设计,co_occurs_with,流场结构
设计,co_occurs_with,测试
设计,co_occurs_with,消除
设计,co_occurs_with,空间
设计,co_occurs_with,第2
设计,co_occurs_with,线性区
设计,co_occurs_with,结构重量
设计,co_occurs_with,结构钢
设计,co_occurs_with,美国Facebook公司
设计,co_occurs_with,翼型
设计,co_occurs_with,翼尖
设计,co_occurs_with,翼尖失速
设计,co_occurs_with,翼展
设计,co_occurs_with,翼展比
设计,co_occurs_with,考虑
设计,co_occurs_with,考量
设计,co_occurs_with,舵面偏转
设计,co_occurs_with,要求
设计,co_occurs_with,规律
设计,co_occurs_with,设计参数
设计,co_occurs_with,设计方法
设计,co_occurs_with,设计目标
设计,co_occurs_with,设计约束
设计,co_occurs_with,试飞
设计,co_occurs_with,负担转角
设计,co_occurs_with,质量
设计,co_occurs_with,起落架
设计,co_occurs_with,进气道
设计,co_occurs_with,连杆
设计,co_occurs_with,选择
设计,co_occurs_with,部件
设计,co_occurs_with,重量
设计,co_occurs_with,铰链
设计,co_occurs_with,问题之一
设计,co_occurs_with,限制
设计,co_occurs_with,需求
设计,co_occurs_with,飞机
设计,co_occurs_with,飞行
设计,co_occurs_with,飞行控制策略
设计,co_occurs_with,飞行控制系统
设计,co_occurs_with,飞行控制设计
设计,co_occurs_with,高度
设计准则,co_occurs_with,副翼
设计准则,co_occurs_with,单-双折叠翼变体飞行器
设计准则,co_occurs_with,变体
设计准则,co_occurs_with,变体包线
设计准则,co_occurs_with,后掠角
设计准则,co_occurs_with,折叠翼
设计准则,co_occurs_with,收益
设计准则,co_occurs_with,机翼厚度
设计准则,co_occurs_with,矛盾
设计准则,co_occurs_with,设计参数
设计准则,co_occurs_with,设计规律
设计参数,co_occurs_with,15-20%
设计参数,co_occurs_with,900N
设计参数,co_occurs_with,ACADO计
设计参数,co_occurs_with,V型尾翼
设计参数,co_occurs_with,上下机翼间距
设计参数,co_occurs_with,中将
设计参数,co_occurs_with,传力路径
设计参数,co_occurs_with,使用
设计参数,co_occurs_with,全球鹰
设计参数,co_occurs_with,单-双折叠翼变体飞机
设计参数,co_occurs_with,单-双折叠翼变体飞行器
设计参数,co_occurs_with,原准机
设计参数,co_occurs_with,参数
设计参数,co_occurs_with,双翼布局
设计参数,co_occurs_with,双翼气动
设计参数,co_occurs_with,双翼气动性能
设计参数,co_occurs_with,双翼理论
设计参数,co_occurs_with,双翼飞机
设计参数,co_occurs_with,变体
设计参数,co_occurs_with,变体过程
设计参数,co_occurs_with,增大
设计参数,co_occurs_with,对比
设计参数,co_occurs_with,总体方案设计
设计参数,co_occurs_with,折叠翼
设计参数,co_occurs_with,收益代价
设计参数,co_occurs_with,气动性能
设计参数,co_occurs_with,气动特性
设计参数,co_occurs_with,活动机翼
设计参数,co_occurs_with,活动机翼副翼
设计参数,co_occurs_with,等效原则
设计参数,co_occurs_with,节中
设计参数,co_occurs_with,设计
设计参数,co_occurs_with,设计指标
设计参数,co_occurs_with,设计约束
设计参数,co_occurs_with,重量
设计参数,co_occurs_with,阻力
设计参数,co_occurs_with,面积
设计参数,co_occurs_with,飞机
设计参数,co_occurs_with,飞行器
设计指标,co_occurs_with,几何尺寸
设计指标,co_occurs_with,参数
设计指标,co_occurs_with,重量
设计指标,co_occurs_with,飞行器
设计方案,co_occurs_with,一侧
设计方案,co_occurs_with,上机翼
设计方案,co_occurs_with,下机翼
设计方案,co_occurs_with,代价
设计方案,co_occurs_with,位置
设计方案,co_occurs_with,前后
设计方案,co_occurs_with,原理验证机
设计方案,co_occurs_with,参数
设计方案,co_occurs_with,双翼状态
设计方案,co_occurs_with,变体
设计方案,co_occurs_with,大展弦
设计方案,co_occurs_with,布置
设计方案,co_occurs_with,开口
设计方案,co_occurs_with,性能
设计方案,co_occurs_with,损失
设计方案,co_occurs_with,改变
设计方案,co_occurs_with,方案
设计方案,co_occurs_with,机构
设计方案,co_occurs_with,机翼
设计方案,co_occurs_with,机翼容积
设计方案,co_occurs_with,蒙皮
设计方案,co_occurs_with,试验
设计方案,co_occurs_with,车载
设计方案,co_occurs_with,飞机
设计方案,co_occurs_with,飞行器
设计方法,co_occurs_with,9g
设计方法,co_occurs_with,使用
设计方法,co_occurs_with,发展
设计方法,co_occurs_with,变体
设计方法,co_occurs_with,变体飞行试验
设计方法,co_occurs_with,布局
设计方法,co_occurs_with,总体设计方法研究
设计方法,co_occurs_with,折叠翼
设计方法,co_occurs_with,指导
设计方法,co_occurs_with,飞机
设计方法,co_occurs_with,飞行控制方法
设计方法研究,co_occurs_with,单-双折叠翼变体飞行器
设计方法研究,co_occurs_with,原理验证
设计方法研究,co_occurs_with,变体
设计方法研究,co_occurs_with,折叠翼
设计方法研究,co_occurs_with,气动特性
设计方法研究,co_occurs_with,设计方法
设计方法研究,co_occurs_with,设计规律
设计目标,co_occurs_with,几何外形参数
设计目标,co_occurs_with,几何外形设计
设计目标,co_occurs_with,单-双折叠翼变体飞行器
设计目标,co_occurs_with,原理验证机
设计目标,co_occurs_with,变体
设计目标,co_occurs_with,学科
设计目标,co_occurs_with,平衡气动
设计目标,co_occurs_with,控制
设计目标,co_occurs_with,目标
设计目标,co_occurs_with,约束
设计目标,co_occurs_with,节中
设计目标,co_occurs_with,设计参数
设计目标,co_occurs_with,设计方案
设计目标,co_occurs_with,设计约束
设计目标,co_occurs_with,设计规律
设计目标,co_occurs_with,车载
设计目标,co_occurs_with,重量
设计目标,co_occurs_with,飞机
设计目标,co_occurs_with,飞机几何外形设计
设计约束,co_occurs_with,几何外形参数
设计约束,co_occurs_with,几何外形设计
设计约束,co_occurs_with,单-双折叠翼变体飞机
设计约束,co_occurs_with,单-双折叠翼变体飞行器
设计约束,co_occurs_with,变体包线
设计约束,co_occurs_with,基础
设计约束,co_occurs_with,大展弦
设计约束,co_occurs_with,展弦比
设计约束,co_occurs_with,平衡气动
设计约束,co_occurs_with,损失
设计约束,co_occurs_with,控制
设计约束,co_occurs_with,气动效率
设计约束,co_occurs_with,约束
设计约束,co_occurs_with,考虑
设计约束,co_occurs_with,考量
设计约束,co_occurs_with,节中
设计约束,co_occurs_with,设计准则
设计约束,co_occurs_with,设计参数
设计约束,co_occurs_with,设计方案
设计约束,co_occurs_with,设计目标
设计约束,co_occurs_with,设计要求
设计约束,co_occurs_with,设计需求
设计约束,co_occurs_with,起落架
设计约束,co_occurs_with,起降性能
设计约束,co_occurs_with,重量
设计约束,co_occurs_with,长航时飞行器
设计约束,co_occurs_with,阶段
设计约束,co_occurs_with,飞机
设计约束,co_occurs_with,飞机几何外形设计
设计约束,co_occurs_with,飞机设计
设计约束,co_occurs_with,飞行包线
设计约束,co_occurs_with,飞行性能
设计要求,co_occurs_with,使用
设计要求,co_occurs_with,单-双折叠翼变体飞行器
设计要求,co_occurs_with,大展弦
设计要求,co_occurs_with,性能指标
设计要求,co_occurs_with,总体参数拟定
设计要求,co_occurs_with,环境
设计要求,co_occurs_with,矛盾
设计要求,co_occurs_with,设计准则
设计要求,co_occurs_with,长航时飞行器
设计要求,co_occurs_with,飞机
设计要求,co_occurs_with,飞行性能
设计规律,co_occurs_with,位置关系
设计规律,co_occurs_with,单翼构型
设计规律,co_occurs_with,参数
设计规律,co_occurs_with,变体
设计规律,co_occurs_with,变体包线
设计规律,co_occurs_with,变体技术
设计规律,co_occurs_with,变展长变体技术
设计规律,co_occurs_with,固定机翼
设计规律,co_occurs_with,大展弦
设计规律,co_occurs_with,应用
设计规律,co_occurs_with,总体设计方法研究
设计规律,co_occurs_with,折叠翼
设计规律,co_occurs_with,收益代价边界
设计规律,co_occurs_with,梢根比
设计规律,co_occurs_with,梯形翼
设计规律,co_occurs_with,活动机翼
设计规律,co_occurs_with,设计准则
设计规律,co_occurs_with,设计方法
设计规律,co_occurs_with,飞机
设计规律,co_occurs_with,飞行器
设计需求,co_occurs_with,代价
设计需求,co_occurs_with,发展
设计需求,co_occurs_with,大展弦
设计需求,co_occurs_with,性能
设计需求,co_occurs_with,损失
设计需求,co_occurs_with,约束
设计需求,co_occurs_with,设计方案
设计需求,co_occurs_with,长航
设计需求,co_occurs_with,长航时飞行器
设计需求,co_occurs_with,飞机
设计需求,co_occurs_with,飞行器设计
试飞,co_occurs_with,6m
试飞,co_occurs_with,单翼状态
试飞,co_occurs_with,变体
试飞,co_occurs_with,控制
试飞,co_occurs_with,未来
试飞,co_occurs_with,机翼弹性
试飞,co_occurs_with,翼展
试飞,co_occurs_with,设计
试飞,co_occurs_with,飞机
试飞,co_occurs_with,鲁棒性
试飞场地条件,co_occurs_with,变体过程
试飞场地条件,co_occurs_with,巡航速度
试飞场地条件,co_occurs_with,翼载荷
试飞场地条件,co_occurs_with,要求
试飞场地条件,co_occurs_with,飞机
试飞场地条件,co_occurs_with,飞行控制
试飞场地条件,co_occurs_with,验证机
试飞结果,co_occurs_with,单-双折叠翼变体飞行器
试飞结果,co_occurs_with,变体
试飞结果,co_occurs_with,可行性
试飞结果,co_occurs_with,折叠翼
试飞结果,co_occurs_with,研究内容
试验,co_occurs_with,偏航
试验,co_occurs_with,单翼
试验,co_occurs_with,单翼构型
试验,co_occurs_with,原理验证
试验,co_occurs_with,双翼
试验,co_occurs_with,双翼构型
试验,co_occurs_with,变体
试验,co_occurs_with,变体技术
试验,co_occurs_with,变体飞行试验
试验,co_occurs_with,地面试验
试验,co_occurs_with,折叠翼
试验,co_occurs_with,概念
试验,co_occurs_with,测试
试验,co_occurs_with,环境
试验,co_occurs_with,研究内容
试验,co_occurs_with,稳定性
试验,co_occurs_with,空中
试验,co_occurs_with,能力
试验,co_occurs_with,试飞结果
试验,co_occurs_with,飞机
试验,co_occurs_with,飞行
试验,co_occurs_with,飞行试验
试验,co_occurs_with,验证单
试验,co_occurs_with,验证机
试验平台,co_occurs_with,原理验证机
试验平台,co_occurs_with,变体
试验平台,co_occurs_with,测试
试验平台,co_occurs_with,自由度
试验平台,co_occurs_with,起落架
试验平台,co_occurs_with,车载
诱导阻力,co_occurs_with,升力
诱导阻力,co_occurs_with,升力系数
诱导阻力,co_occurs_with,升阻比
诱导阻力,co_occurs_with,半经验方法
诱导阻力,co_occurs_with,双翼构型
诱导阻力,co_occurs_with,增大
诱导阻力,co_occurs_with,展向流动
诱导阻力,co_occurs_with,展弦比
诱导阻力,co_occurs_with,帮助
诱导阻力,co_occurs_with,幅度
诱导阻力,co_occurs_with,平方
诱导阻力,co_occurs_with,提升
诱导阻力,co_occurs_with,机翼
诱导阻力,co_occurs_with,梢根比
诱导阻力,co_occurs_with,比较
诱导阻力,co_occurs_with,气动性能
诱导阻力,co_occurs_with,气动效率
诱导阻力,co_occurs_with,空长航时飞行器
诱导阻力,co_occurs_with,组成部分
诱导阻力,co_occurs_with,航程
诱导阻力,co_occurs_with,计算方法
诱导阻力,co_occurs_with,近似
诱导阻力,co_occurs_with,阻力
诱导阻力,co_occurs_with,飞机
诱导阻力,co_occurs_with,高空
诱导阻力系数,co_occurs_with,全球鹰
诱导阻力系数,co_occurs_with,升阻比
诱导阻力系数,co_occurs_with,同时
诱导阻力系数,co_occurs_with,奥斯瓦尔德因子
诱导阻力系数,co_occurs_with,小幅
诱导阻力系数,co_occurs_with,展弦比
诱导阻力系数,co_occurs_with,构型
诱导阻力系数,co_occurs_with,气动最优展弦比
诱导阻力系数,co_occurs_with,趋势
诱导阻力系数,co_occurs_with,连杆
诱导阻力系数,co_occurs_with,零升阻力系数
诱导阻力系数,co_occurs_with,飞机
诱导阻力系数,co_occurs_with,飞行器
课题组,co_occurs_with,ACADO
课题组,co_occurs_with,ACADO多学科总体设计平台
课题组,co_occurs_with,优化
课题组,co_occurs_with,变体飞行器
课题组,co_occurs_with,大展弦
课题组,co_occurs_with,学科
课题组,co_occurs_with,开发
课题组,co_occurs_with,总体设计
课题组,co_occurs_with,飞行器
负担转角,co_occurs_with,升力
负担转角,co_occurs_with,升力系数
负担转角,co_occurs_with,卸载
负担转角,co_occurs_with,变体过程
负担转角,co_occurs_with,形式
负担转角,co_occurs_with,活动机翼
负担转角,co_occurs_with,翼尖
负担转角,co_occurs_with,翼尖失速
负担转角,co_occurs_with,设计
负载,co_occurs_with,变体
负载,co_occurs_with,展弦比
负载,co_occurs_with,布局
负载,co_occurs_with,布局形式
负载,co_occurs_with,机构
负载,co_occurs_with,机翼
负载,co_occurs_with,空间成本
负载,co_occurs_with,美国
负载,co_occurs_with,翼尖
负载,co_occurs_with,考虑
负载,co_occurs_with,角度
负载,co_occurs_with,重量代价
负载,co_occurs_with,重量成本
负载,co_occurs_with,间断位置
负载,co_occurs_with,飞机
质量,co_occurs_with,圆杆
质量,co_occurs_with,应力
质量,co_occurs_with,强度
质量,co_occurs_with,转动惯量
质量,co_occurs_with,连杆
起落架,co_occurs_with,0.6%
起落架,co_occurs_with,传力
起落架,co_occurs_with,全机
起落架,co_occurs_with,前起落架
起落架,co_occurs_with,单-双折叠翼变体飞行器
起落架,co_occurs_with,单翼构型
起落架,co_occurs_with,原理验证机
起落架,co_occurs_with,参数
起落架,co_occurs_with,后起落架
起落架,co_occurs_with,处理
起落架,co_occurs_with,安装
起落架,co_occurs_with,应力
起落架,co_occurs_with,最大起飞重量
起落架,co_occurs_with,机翼
起落架,co_occurs_with,机身
起落架,co_occurs_with,机身顶部翼台
起落架,co_occurs_with,桁架
起落架,co_occurs_with,涡流
起落架,co_occurs_with,自由度
起落架,co_occurs_with,设计
起落架,co_occurs_with,设计参数
起落架,co_occurs_with,设计约束
起落架,co_occurs_with,起降
起落架,co_occurs_with,重量惩罚
起落架,co_occurs_with,飞机
起降,co_occurs_with,GPS
起降,co_occurs_with,下降
起降,co_occurs_with,优势
